channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCSugZEYrWbzqIWGD195V-YA,OfficialGucciMane,10,UbdFbQQkOAs,2020-10-14 01:00:06,0,"Roboy - 1017 Loaded (feat. Gucci Mane, Big Scarr, Enchanting, Foogiano, K Shiday, Pooh Shiesty)","Roboy - 1017 Loaded (feat. Gucci Mane, Big Scarr, Enchanting, Foogiano, K Shiday, Pooh Shiesty)",113,663885,,,True,10,Music
UCrRttZIypNTA1Mrfwo745Sg,CBS All Access,24,l--4gu4CQBM,2020-10-14 01:00:06,0,The Stand ? Watch Official Trailer For The CBS All Access Limited Series,The Stand ? Watch Official Trailer For The CBS All Access Limited Series,114,1958800,en,asr,True,24,Entertainment
UCbfUA3UGxAWL3muD004g0WQ,Tory Lanez,10,ikaPqPUnjBg,2020-10-14 01:00:06,0,Tory Lanez - In The Air (Official Music Video),Tory Lanez - In The Air (Official Music Video),115,6157591,ko,asr,True,10,Music
UCb--64Gl51jIEVE-GLDAVTg,C-SPAN,25,t_G0ia3JOVs,2020-10-14 01:00:06,0,Vice Presidential Debate between Mike Pence and Kamala Harris,Vice Presidential Debate between Mike Pence and Kamala Harris,116,5560657,en,asr,True,25,News & Politics
UCb--64Gl51jIEVE-GLDAVTg,C-SPAN,25,t_G0ia3JOVs,2020-10-14 01:00:06,0,Vice Presidential Debate between Mike Pence and Kamala Harris,Vice Presidential Debate between Mike Pence and Kamala Harris,116,5560657,en,standard,True,25,News & Politics
UCb--64Gl51jIEVE-GLDAVTg,C-SPAN,25,t_G0ia3JOVs,2020-10-14 01:00:06,0,Vice Presidential Debate between Mike Pence and Kamala Harris,Vice Presidential Debate between Mike Pence and Kamala Harris,116,5560657,en,standard,True,25,News & Politics
UCoG2-HbfaHFK2rTibea7Glw,BlocBoyJBVEVO,10,4iKTxpE5f-I,2020-10-14 01:00:06,0,BlocBoy JB - FatBoy (Intro) [Official Music Video],BlocBoy JB - FatBoy (Intro) [Official Music Video],117,426083,en,asr,True,10,Music
UCoG2-HbfaHFK2rTibea7Glw,BlocBoyJBVEVO,10,4iKTxpE5f-I,2020-10-14 01:00:06,0,BlocBoy JB - FatBoy (Intro) [Official Music Video],BlocBoy JB - FatBoy (Intro) [Official Music Video],117,426083,en,standard,True,10,Music
UCOwSCdQi9YRIVq6H2iX3qWg,Professor of Rock,10,Ee9x-DU7FHs,2020-10-14 01:00:06,0,Eddie Van Halen Tribute: Top 5 Songs of Both Eras Feat. Sammy Hagar | Pop Fix | Professor of Rock,Eddie Van Halen Tribute: Top 5 Songs of Both Eras Feat. Sammy Hagar | Pop Fix | Professor of Rock,118,308243,en,asr,True,10,Music
UCWJ2lWNubArHWmf3FIHbfcQ,NBA,17,1S1cXaqkIRQ,2020-10-14 01:00:06,0,"HEAT at LAKERS | FULL GAME HIGHLIGHTS | October 9, 2020","HEAT at LAKERS | FULL GAME HIGHLIGHTS | October 9, 2020",119,3098816,en,asr,True,17,Sports
UCpRx8BFSkdVx8MAW8unaJcw,Hornstromp Games,20,dClrKg0TxSc,2020-10-14 01:00:06,0,EVERY DAY AMONG US IMPOSTOR LIFE ANIMATION,EVERY DAY AMONG US IMPOSTOR LIFE ANIMATION,120,20659497,en,asr,True,20,Gaming
UC3iNdSV_RQU7DHTGpqEW96w,Andrei Terbea,23,pqxirkyOaas,2020-10-14 01:00:06,0,How Dream redefined MINECRAFT content,How Dream redefined MINECRAFT content,121,1869740,en,asr,True,23,Comedy
UCnkMTsKYqhHm6l6GQzg4szg,BellatorMMA,17,Org4BGpB2sw,2020-10-14 01:00:06,0,Monster Energy Prelims | Bellator Euro Series 10: Kongo vs. Johnson II,Monster Energy Prelims | Bellator Euro Series 10: Kongo vs. Johnson II,122,213031,en,asr,True,17,Sports
UCnkMTsKYqhHm6l6GQzg4szg,BellatorMMA,17,Org4BGpB2sw,2020-10-14 01:00:06,0,Monster Energy Prelims | Bellator Euro Series 10: Kongo vs. Johnson II,Monster Energy Prelims | Bellator Euro Series 10: Kongo vs. Johnson II,122,213031,en,standard,True,17,Sports
UCnkMTsKYqhHm6l6GQzg4szg,BellatorMMA,17,Org4BGpB2sw,2020-10-14 01:00:06,0,Monster Energy Prelims | Bellator Euro Series 10: Kongo vs. Johnson II,Monster Energy Prelims | Bellator Euro Series 10: Kongo vs. Johnson II,122,213031,en,standard,True,17,Sports
UCGsX7mDPamr5EYedMuZvwBg,Phora,10,fz0k6x5xTXw,2020-10-14 01:00:06,0,Phora - Stars In The Sky ft. Jhen? Aiko [Official Lyric Video],Phora - Stars In The Sky ft. Jhen? Aiko [Official Lyric Video],123,530214,en,asr,True,10,Music
UCu8YylsPiu9XfaQC74Hr_Gw,Berm Peak,26,i23Sib1kTnQ,2020-10-14 01:00:06,0,I bought another house! Welcome to the Berm Peak Ranger Station,I bought another house! Welcome to the Berm Peak Ranger Station,124,861167,en,standard,True,26,Howto & Style
UCLDLJuFIOQZixN8jtEI8X5w,DAWN,10,HDyKwja-htw,2020-10-14 01:00:06,0,? (DAWN) - '???? (Feat. Jessi)' MV,? (DAWN) - '???? (Feat. Jessi)' MV,125,4707791,en,standard,True,10,Music
UC3sznuotAs2ohg_U__Jzj_Q,The Film Theorists,1,ExwtgMtovyY,2020-10-14 01:00:06,0,Film Theory: The Tragic World of Arthur Exposed! (PBS Arthur),Film Theory: The Tragic World of Arthur Exposed! (PBS Arthur),126,2365948,en,asr,True,1,Film & Animation
UCkdG7hkvCrQn3Aqfv__yRoQ,lakeyah danaee,10,FQYPH2wxQsM,2020-10-14 01:00:06,0,Lakeyah Danaee - Big FlexHer ft 42 Dugg,Lakeyah Danaee - Big FlexHer ft 42 Dugg,127,365274,,,True,10,Music
UCwgtORdDtUKhpjE1VBv6XfA,NCT,10,0b-EatqUvb4,2020-10-14 01:00:06,0,NCT U ??? ? ?Misfit? Track Video,NCT U ??? ? ?Misfit? Track Video,128,12993270,en,asr,True,10,Music
UC5Jn-9jqrVvKm9Hx0WW8Pgw,MTZ Manuel Turizo,10,IWrZpP24H8I,2020-10-14 01:00:06,0,La Nota - Manuel Turizo x Rauw Alejandro x Myke Towers | Video Oficial,La Nota - Manuel Turizo x Rauw Alejandro x Myke Towers | Video Oficial,129,5775674,es,asr,True,10,Music
UC5Jn-9jqrVvKm9Hx0WW8Pgw,MTZ Manuel Turizo,10,IWrZpP24H8I,2020-10-14 01:00:06,0,La Nota - Manuel Turizo x Rauw Alejandro x Myke Towers | Video Oficial,La Nota - Manuel Turizo x Rauw Alejandro x Myke Towers | Video Oficial,129,5775674,es-419,standard,True,10,Music
UCHUE4ypXKp7ZkmdWbGJNgJg,AmazingPhil,22,borMYcTAnOk,2020-10-14 01:00:06,0,Why I Went To Hospital (again),Why I Went To Hospital (again),130,372769,de,standard,True,22,People & Blogs
UCHUE4ypXKp7ZkmdWbGJNgJg,AmazingPhil,22,borMYcTAnOk,2020-10-14 01:00:06,0,Why I Went To Hospital (again),Why I Went To Hospital (again),130,372769,en-GB,standard,True,22,People & Blogs
UCHUE4ypXKp7ZkmdWbGJNgJg,AmazingPhil,22,borMYcTAnOk,2020-10-14 01:00:06,0,Why I Went To Hospital (again),Why I Went To Hospital (again),130,372769,es,standard,True,22,People & Blogs
UCHUE4ypXKp7ZkmdWbGJNgJg,AmazingPhil,22,borMYcTAnOk,2020-10-14 01:00:06,0,Why I Went To Hospital (again),Why I Went To Hospital (again),130,372769,fr,standard,True,22,People & Blogs
UCHUE4ypXKp7ZkmdWbGJNgJg,AmazingPhil,22,borMYcTAnOk,2020-10-14 01:00:06,0,Why I Went To Hospital (again),Why I Went To Hospital (again),130,372769,ko,standard,True,22,People & Blogs
UCHUE4ypXKp7ZkmdWbGJNgJg,AmazingPhil,22,borMYcTAnOk,2020-10-14 01:00:06,0,Why I Went To Hospital (again),Why I Went To Hospital (again),130,372769,pt-BR,standard,True,22,People & Blogs
UCHUE4ypXKp7ZkmdWbGJNgJg,AmazingPhil,22,borMYcTAnOk,2020-10-14 01:00:06,0,Why I Went To Hospital (again),Why I Went To Hospital (again),130,372769,pt,standard,True,22,People & Blogs
UCHUE4ypXKp7ZkmdWbGJNgJg,AmazingPhil,22,borMYcTAnOk,2020-10-14 01:00:06,0,Why I Went To Hospital (again),Why I Went To Hospital (again),130,372769,ru,standard,True,22,People & Blogs
UCHUE4ypXKp7ZkmdWbGJNgJg,AmazingPhil,22,borMYcTAnOk,2020-10-14 01:00:06,0,Why I Went To Hospital (again),Why I Went To Hospital (again),130,372769,sv,standard,True,22,People & Blogs
UCHUE4ypXKp7ZkmdWbGJNgJg,AmazingPhil,22,borMYcTAnOk,2020-10-14 01:00:06,0,Why I Went To Hospital (again),Why I Went To Hospital (again),130,372769,th,standard,True,22,People & Blogs
UCHUE4ypXKp7ZkmdWbGJNgJg,AmazingPhil,22,borMYcTAnOk,2020-10-14 01:00:06,0,Why I Went To Hospital (again),Why I Went To Hospital (again),130,372769,tr,standard,True,22,People & Blogs
UCgMJGv4cQl8-q71AyFeFmtg,ScreenCrush,1,lDk4cUcoUl8,2020-10-14 01:00:06,0,The Boys Finale ENDING EXPLAINED - Every Clue You Missed About The BIG Twist,The Boys Finale ENDING EXPLAINED - Every Clue You Missed About The BIG Twist,131,752529,en,asr,True,1,Film & Animation
UCf2rs0a5IMVU4IwSX0Zne4Q,Nessa Barrett,22,1HmFkmr7sGQ,2020-10-14 01:00:06,0,Nessa Barrett - if u love me [Official Music Video],Nessa Barrett - if u love me [Official Music Video],132,1202363,,,True,22,People & Blogs
UCxuYJtXOR5MUXLU-qQ-JaLw,H O T B O I I,10,PCQIAzMD5uU,2020-10-14 01:00:06,0,"HOTBOII ft. Plies ""Noun"" (Official Video)","HOTBOII ft. Plies ""Noun"" (Official Video)",133,704988,en,asr,True,10,Music
UCodbH5mUeF-m_BsNueRDjcw,Overly Sarcastic Productions,27,X_1s_UZfs5c,2020-10-14 01:00:06,0,Miscellaneous Myths: The Minotaur,Miscellaneous Myths: The Minotaur,134,409640,en,asr,True,27,Education
UCucot-Zp428OwkyRm2I7v2Q,James Charles,24,D4Mi44ZYjTw,2020-10-14 01:00:06,0,Recreating My Followers Makeup Looks!,Recreating My Followers Makeup Looks!,135,3177132,en,asr,True,24,Entertainment
UCiWLfSweyRNmLpgEHekhoAg,ESPN,17,wNyhblEIhH0,2020-10-14 01:00:06,0,Stephen A. answers for saying the Heat-Lakers series was over ahead of Game 5 | SportsCenter,Stephen A. answers for saying the Heat-Lakers series was over ahead of Game 5 | SportsCenter,136,1361037,en,asr,True,17,Sports
UCes1EvRjcKU4sY_UEavndBw,ChrisFix,2,Pctzq_pT2MU,2020-10-14 01:00:06,0,How To Super Clean the Interior of your Car (Carpets & Headliner),How To Super Clean the Interior of your Car (Carpets & Headliner),137,1902226,en,asr,True,2,Autos & Vehicles
UC0gOw4iy-6HwO01q-gA1B0Q,Lil Peep,10,HX3CtTLcwJk,2020-10-14 01:00:06,0,Lil Peep - cobain (ft. Lil Tracy) (Official Video),Lil Peep - cobain (ft. Lil Tracy) (Official Video),138,1341055,,,True,10,Music
UCPJHQ5_DLtxZ1gzBvZE99_g,AnthonyPadilla,27,dhSgWPDZKDg,2020-10-14 01:00:06,0,I spent a day with CONJOINED TWINS,I spent a day with CONJOINED TWINS,139,1387628,en,asr,True,27,Education
UC6hpmdy3yzsRlrxyGQD0acA,Sammy Hagar,10,hZtQR24ouV8,2020-10-14 01:00:06,0,We Love You Eddie,We Love You Eddie,140,1379047,en,asr,True,10,Music
UCjiPEaapiHbJMoAdi_L8fNA,Roblox,20,eAvXhNlO-rA,2020-10-14 01:00:06,0,Roblox | Official Trailer (2020),Roblox | Official Trailer (2020),141,606397,,,True,20,Gaming
UCu59H8LNti6mwvcGRMge5PA,Natti Natasha,24,E7OnbJgTpHs,2020-10-14 01:00:06,0,"Natti Natasha - Que Mal Te Fue ""Remix"" ft. J Quiles, Miky Woodz [Official Video]","Natti Natasha - Que Mal Te Fue ""Remix"" ft. J Quiles, Miky Woodz [Official Video]",142,1980971,es,asr,True,24,Entertainment
UCy0Pr5u-MwGXXzp_GDd4m_g,Julie Nolke,23,Pbdk_lBCxJk,2020-10-14 01:00:06,0,Explaining the Pandemic to my Past Self Part 3,Explaining the Pandemic to my Past Self Part 3,143,1890349,en,asr,True,23,Comedy
UCy0Pr5u-MwGXXzp_GDd4m_g,Julie Nolke,23,Pbdk_lBCxJk,2020-10-14 01:00:06,0,Explaining the Pandemic to my Past Self Part 3,Explaining the Pandemic to my Past Self Part 3,143,1890349,en,standard,True,23,Comedy
UCSaPKJpNd-Mkm6hhelIYSlQ,POP SMOKE,10,mM8ostx0Ub8,2020-10-14 01:00:06,0,POP SMOKE - MOOD SWINGS ft. Lil Tjay (Official Video),POP SMOKE - MOOD SWINGS ft. Lil Tjay (Official Video),144,6403667,,,True,10,Music
UCbPY1Efha9VPRBYW2x1M16A,JJ Redick,17,VdAnGr3z9vE,2020-10-14 01:00:06,0,DeMar DeRozan on Why It's So Difficult to Eliminate LeBron James in The Playoffs,DeMar DeRozan on Why It's So Difficult to Eliminate LeBron James in The Playoffs,145,947918,en,asr,True,17,Sports
UCiIETTq2It3OzW8_WYRPTyQ,Russ,10,HKXQFAizXfU,2020-10-14 01:00:06,0,Russ - Paid Off (Official Audio),Russ - Paid Off (Official Audio),146,801387,fr,asr,True,10,Music
UCOjEHmBKwdS7joWpW0VrXkg,21 Savage,10,aVoKeHRQVlE,2020-10-14 01:00:06,0,21 Savage x Metro Boomin - My Dawg (Official Music Video),21 Savage x Metro Boomin - My Dawg (Official Music Video),147,4747144,en,asr,True,10,Music
UCx-KWLTKlB83hDI6UKECtJQ,HBO Max,24,g868M-27qpI,2020-10-14 01:00:06,0,A West Wing Special | Official Trailer | HBO Max,A West Wing Special | Official Trailer | HBO Max,148,795856,en,asr,True,24,Entertainment
UCx-KWLTKlB83hDI6UKECtJQ,HBO Max,24,g868M-27qpI,2020-10-14 01:00:06,0,A West Wing Special | Official Trailer | HBO Max,A West Wing Special | Official Trailer | HBO Max,148,795856,en-US,standard,True,24,Entertainment
UCx-KWLTKlB83hDI6UKECtJQ,HBO Max,24,g868M-27qpI,2020-10-14 01:00:06,0,A West Wing Special | Official Trailer | HBO Max,A West Wing Special | Official Trailer | HBO Max,148,795856,en,standard,True,24,Entertainment
UCJwpwfxya4dPJJnq5lUUBbQ,GretaVanFleetVEVO,10,qGkTzk6SdKs,2020-10-14 01:00:06,0,"Greta Van Fleet - My Way, Soon (Official Video)","Greta Van Fleet - My Way, Soon (Official Video)",149,722993,en,standard,True,10,Music
UCSo19KhHogXxu3sFsOpqrcQ,TUDN USA,17,-dJPAsqyICQ,2020-10-14 01:00:06,0,Resumen | Holanda vs M?xico | Amistoso 2020 | TUDN,Resumen | Holanda vs M?xico | Amistoso 2020 | TUDN,150,736421,es,asr,True,17,Sports
